record_id,insect_id,note_type,content,reference,page,year
note-000252,species-H014,出現時期,3~11月,ハムシハンドブック,,""
note-000253,species-H024,出現時期,4~9月,ハムシハンドブック,,""
note-000254,species-H026,出現時期,3~11月,ハムシハンドブック,,""
note-000255,species-H028,出現時期,4~10月,ハムシハンドブック,,""
note-000256,species-H029,出現時期,3~7月,ハムシハンドブック,,""
note-000257,species-H032,出現時期,4~11月,ハムシハンドブック,,""
note-000258,species-H036,出現時期,5~9月,ハムシハンドブック,,""
note-000259,species-H040,出現時期,4~10月,ハムシハンドブック,,""
note-000260,species-H048,出現時期,4~10月,ハムシハンドブック,,""
note-000261,species-H049,出現時期,4~10月,ハムシハンドブック,,""
note-000262,species-H050,出現時期,4~10月,ハムシハンドブック,,""
note-000263,species-H051,出現時期,4~10月,ハムシハンドブック,,""
note-000264,species-H052,出現時期,4~10月,ハムシハンドブック,,""
note-000265,species-H053,出現時期,4~10月,ハムシハンドブック,,""
note-000266,species-H054,出現時期,4~10月,ハムシハンドブック,,""
note-000267,species-H069,出現時期,5~10月,ハムシハンドブック,,""
note-000268,species-H070,出現時期,4~10月,ハムシハンドブック,,""
note-000269,species-H074,出現時期,5~11月,ハムシハンドブック,,""
note-000270,species-H078,出現時期,不明,ハムシハンドブック,,""
note-000271,species-H086,出現時期,4~7月,ハムシハンドブック,,""
note-000272,species-H089,出現時期,4~8月,ハムシハンドブック,,""
note-000273,species-H109,出現時期,4~10月,ハムシハンドブック,,""
note-000274,species-H113,出現時期,4~7月,ハムシハンドブック,,""
note-000275,species-H114,出現時期,4~10月,ハムシハンドブック,,""
note-000276,species-H115,出現時期,4~11月,ハムシハンドブック,,""
note-000277,species-H116,出現時期,4~10月,ハムシハンドブック,,""
note-000278,species-H117,出現時期,4~10月,ハムシハンドブック,,""
note-000279,species-H118,出現時期,4~10月,ハムシハンドブック,,""
note-000280,species-H119,出現時期,4~10月,ハムシハンドブック,,""
note-000281,species-H120,出現時期,4~10月,ハムシハンドブック,,""
note-000282,species-H121,出現時期,3~11月,ハムシハンドブック,,""
note-000283,species-H122,出現時期,4~10月,ハムシハンドブック,,""
note-000284,species-H123,出現時期,4~10月,ハムシハンドブック,,""
note-000285,species-H124,出現時期,4~10月,ハムシハンドブック,,""
note-000286,species-H125,出現時期,4~10月,ハムシハンドブック,,""
note-000287,species-H126,出現時期,4~10月,ハムシハンドブック,,""
note-000288,species-H127,出現時期,4~10月,ハムシハンドブック,,""
note-000289,species-H128,出現時期,4~10月,ハムシハンドブック,,""
note-000290,species-H129,出現時期,4~10月,ハムシハンドブック,,""
note-000291,species-H130,出現時期,4~10月,ハムシハンドブック,,""
note-000292,species-H131,出現時期,4~10月,ハムシハンドブック,,""
note-000293,species-H132,出現時期,4~10月,ハムシハンドブック,,""
note-000294,species-H133,出現時期,4~10月,ハムシハンドブック,,""
note-000295,species-H134,出現時期,4~10月,ハムシハンドブック,,""
note-000296,species-H135,出現時期,4~10月,ハムシハンドブック,,""
note-000297,species-H136,出現時期,4~11月,ハムシハンドブック,,""
note-000298,species-H137,出現時期,4~10月,ハムシハンドブック,,""
note-000299,species-H138,出現時期,4~10月,ハムシハンドブック,,""
note-000300,species-H139,出現時期,4~10月,ハムシハンドブック,,""
note-000301,species-H140,出現時期,4~10月,ハムシハンドブック,,""
note-000302,species-H141,出現時期,4~10月,ハムシハンドブック,,""
note-000303,species-H145,出現時期,4~9月,ハムシハンドブック,,""
note-000304,species-H147,出現時期,7~8月,ハムシハンドブック,,""
note-000305,species-H157,出現時期,4~10月,ハムシハンドブック,,""
note-000306,species-H158,出現時期,5~6月,ハムシハンドブック,,""
note-000307,species-H159,出現時期,5~6月,ハムシハンドブック,,""
note-000308,species-H160,出現時期,5~6月,ハムシハンドブック,,""
note-000309,species-H161,出現時期,5~6月,ハムシハンドブック,,""
note-000310,species-H167,出現時期,6~11月,ハムシハンドブック,,""
note-000311,species-H168,出現時期,6~10月,ハムシハンドブック,,""
note-000312,species-H176,出現時期,3~11月,ハムシハンドブック,,""
note-000313,species-H177,出現時期,5~10月,ハムシハンドブック,,""
note-000314,species-H182,出現時期,3~11月,ハムシハンドブック,,""
note-000315,species-H183,出現時期,4~7月,ハムシハンドブック,,""
note-000316,species-H189,出現時期,3~11月,ハムシハンドブック,,""
note-000317,species-H190,出現時期,4~6月(?),ハムシハンドブック,,""
note-000318,species-H192,出現時期,4~7月,ハムシハンドブック,,""
note-000319,species-H193,出現時期,5~8月,ハムシハンドブック,,""
note-000320,species-H199,出現時期,4~10月,ハムシハンドブック,,""
note-000321,species-H200,出現時期,4~10月,ハムシハンドブック,,""
note-000322,species-H201,出現時期,4~10月,ハムシハンドブック,,""
note-000323,species-H202,出現時期,4~10月,ハムシハンドブック,,""
note-000324,species-H203,出現時期,3~11月,ハムシハンドブック,,""
note-000325,species-H204,出現時期,4~10月,ハムシハンドブック,,""
note-000326,species-H205,出現時期,4~10月,ハムシハンドブック,,""
note-000327,species-H206,出現時期,4~10月,ハムシハンドブック,,""
note-000328,species-H208,出現時期,4~6月,ハムシハンドブック,,""
note-000329,species-H210,出現時期,4~11月,ハムシハンドブック,,""
note-000330,species-H222,出現時期,3~7月,ハムシハンドブック,,""
note-000331,species-H226,出現時期,4~9月,ハムシハンドブック,,""
note-000332,species-H227,出現時期,4~9月,ハムシハンドブック,,""
note-000333,species-H238,出現時期,4~8月,ハムシハンドブック,,""
note-000334,species-H253,出現時期,7~9月,ハムシハンドブック,,""
note-000335,species-H254,出現時期,6~10月,ハムシハンドブック,,""
note-000336,species-H255,出現時期,6~10月,ハムシハンドブック,,""
note-000337,species-H256,出現時期,6~10月,ハムシハンドブック,,""
note-000338,species-H257,出現時期,6~10月,ハムシハンドブック,,""
note-000339,species-H258,出現時期,4~11月,ハムシハンドブック,,""
note-000340,species-H259,出現時期,4~11月,ハムシハンドブック,,""
note-000341,species-H260,出現時期,4~11月,ハムシハンドブック,,""
note-000342,species-H261,出現時期,4~11月,ハムシハンドブック,,""
note-000343,species-H262,出現時期,4~11月,ハムシハンドブック,,""
note-000344,species-H269,出現時期,3~10月,ハムシハンドブック,,""
note-000345,species-H270,出現時期,5~10月,ハムシハンドブック,,""
note-000346,species-H272,出現時期,5月、7~10月,ハムシハンドブック,,""
note-000347,species-H275,出現時期,5~10月(7~8月は夏眠),ハムシハンドブック,,""
note-000348,species-H276,出現時期,4~9月,ハムシハンドブック,,""
note-000349,species-H278,出現時期,5~9月,ハムシハンドブック,,""
note-000350,species-H281,出現時期,4~10月,ハムシハンドブック,,""
note-000351,species-H284,出現時期,4~5月、8月(山地では6~7月、9~10月),ハムシハンドブック,,""
note-000352,species-H285,出現時期,4~8月(山地では8~10月),ハムシハンドブック,,""
note-000353,species-H286,出現時期,3~10月,ハムシハンドブック,,""
note-000354,species-H288,出現時期,3~9月,ハムシハンドブック,,""
note-000355,species-H292,出現時期,3~7月,ハムシハンドブック,,""
note-000356,species-H295,出現時期,4~7月,ハムシハンドブック,,""
note-000357,species-H298,出現時期,5~10月,ハムシハンドブック,,""
note-000358,species-H300,出現時期,4~10月,ハムシハンドブック,,""
note-000359,species-H303,出現時期,4~10月,ハムシハンドブック,,""
note-000360,species-H304,出現時期,4~10月,ハムシハンドブック,,""
note-000361,species-H305,出現時期,4~10月,ハムシハンドブック,,""
note-000362,species-H307,出現時期,6~8月,ハムシハンドブック,,""
note-000363,species-H310,出現時期,7~9月,ハムシハンドブック,,""
note-000364,species-H315,出現時期,5~6月,ハムシハンドブック,,""
note-000365,species-H318,出現時期,3~8月,ハムシハンドブック,,""
note-000366,species-H321,出現時期,4~7月,ハムシハンドブック,,""
note-000367,species-H327,出現時期,5~10月,ハムシハンドブック,,""
note-000368,species-H330,生態情報,"イネ科、マメ科牧草の害虫 ",ハムシハンドブック,,""
note-000369,species-H330,出現時期,6~11月,ハムシハンドブック,,""
note-000370,species-H337,出現時期,7~10月,ハムシハンドブック,,""
note-000371,species-H338,出現時期,5~10月,ハムシハンドブック,,""
note-000372,species-H341,出現時期,3~11月,ハムシハンドブック,,""
note-000373,species-H342,出現時期,4~9月,ハムシハンドブック,,""
note-000374,species-H346,出現時期,4~9月,ハムシハンドブック,,""
note-000375,species-H347,出現時期,5~9月,ハムシハンドブック,,""
note-000376,species-H351,出現時期,6~8月,ハムシハンドブック著者: 尾園暁出版社: 文一総合出版発行年: 2014,,""
note-000377,species-H352,出現時期,4~9月,ハムシハンドブック著者: 尾園暁出版社: 文一総合出版発行年: 2014,,""
note-000378,species-H354,出現時期,7~8月,ハムシハンドブック,,""
note-000379,species-H355,出現時期,不明,ハムシハンドブック,,""
note-000380,species-H357,出現時期,不明,ハムシハンドブック,,""
note-000381,species-H359,出現時期,7~9月,ハムシハンドブック,,""
note-000382,species-H360,出現時期,不明,ハムシハンドブック,,""
note-000383,species-H363,出現時期,不明,ハムシハンドブック,,""
note-000384,species-H369,出現時期,不明,ハムシハンドブック,,""
note-000385,species-H370,出現時期,不明,ハムシハンドブック,,""
